state,poverty_rate,unemployment_rate,no_hs_diploma,SES_composite,SES_quartile,high_vulnerability
WV,11.1,9.8,13.7,0.8721090600466793,Q4_MostVulnerable,1
OH,10.2,7.3,11.0,0.7539253129641418,Q4_MostVulnerable,1
MI,0.5,1.0,5.9,0.0545300233396987,Q1_LeastVulnerable,0
PA,11.1,5.4,10.7,0.6797687248037344,Q3,0
OK,9.3,5.9,4.3,0.46196690006365376,Q2,0
TX,1.0,3.5,2.7,0.10953744960746871,Q1_LeastVulnerable,0
FL,12.2,6.3,11.3,0.770263102058137,Q4_MostVulnerable,1
TX,8.6,6.5,10.5,0.6713346064078082,Q3,0
IL,18.8,7.5,15.0,0.9482283046891578,Q4_MostVulnerable,1
VA,3.9,2.6,5.2,0.13887120729896033,Q1_LeastVulnerable,0
ID,11.1,4.8,12.4,0.7007214088690855,Q3,0
VA,6.2,5.1,11.1,0.558879694462126,Q3,0
WA,15.1,7.1,14.4,0.9027689369828135,Q4_MostVulnerable,1
CO,7.7,4.8,10.8,0.5709208572034797,Q3,0
WV,18.1,8.6,12.9,0.9339062168470189,Q4_MostVulnerable,1
CA,2.4,0.0,8.3,0.15117759388924254,Q1_LeastVulnerable,0
FL,8.9,5.1,9.7,0.5759601103331211,Q3,0
MD,11.1,5.6,11.6,0.7263420326755782,Q4_MostVulnerable,1
WI,11.8,8.0,11.6,0.8221408869085508,Q4_MostVulnerable,1
MI,15.9,4.5,12.7,0.755463611287927,Q4_MostVulnerable,1
MO,9.3,7.1,7.9,0.602270316146828,Q3,0
OH,1.7,2.6,5.7,0.10683216634839805,Q1_LeastVulnerable,0
WA,4.7,4.1,9.3,0.37974750689582004,Q2,0
PA,2.8,5.4,5.5,0.28437301082113303,Q1_LeastVulnerable,0
FL,19.8,8.8,16.7,0.9811691067260768,Q4_MostVulnerable,1
IL,7.0,4.7,10.0,0.5149586250795671,Q3,0
CA,6.1,4.2,7.4,0.3481858688733291,Q2,0
NY,10.2,4.3,12.9,0.6601952047528113,Q3,0
CO,11.1,5.3,9.9,0.644016549968173,Q3,0
GA,7.7,3.2,11.9,0.5110333121154254,Q3,0
TX,9.9,4.9,10.8,0.6304901336728198,Q3,0
IN,12.6,2.3,11.3,0.5550604710375557,Q3,0
MO,3.9,3.8,5.2,0.2018353490345852,Q1_LeastVulnerable,0
KY,9.8,4.8,9.7,0.5775514534266922,Q3,0
CA,9.3,4.3,9.2,0.5126776999787821,Q3,0
KS,13.3,6.3,9.1,0.6972204540632294,Q3,0
LA,13.6,3.9,11.3,0.651973265436028,Q3,0
TX,5.3,6.5,6.0,0.4101952047528114,Q2,0
IN,2.0,2.4,7.2,0.15091237004031402,Q1_LeastVulnerable,0
KY,8.0,4.2,11.6,0.5701251856566942,Q3,0
PA,10.5,3.7,7.8,0.444462126034373,Q2,0
PA,15.5,6.7,16.2,0.9084977721196689,Q4_MostVulnerable,1
SC,3.3,5.1,6.4,0.3026734563971993,Q2,0
WA,1.9,4.1,4.0,0.16640144281773817,Q1_LeastVulnerable,0
SC,4.0,4.5,8.5,0.35555909187354134,Q2,0
LA,1.7,3.3,5.0,0.12582219393167834,Q1_LeastVulnerable,0
TN,9.8,4.4,9.7,0.5518247400806281,Q3,0
MN,8.7,2.4,8.5,0.3665924039889667,Q2,0
ID,10.6,4.9,8.7,0.559410142159983,Q3,0
IL,4.0,2.9,8.5,0.26108635688521115,Q1_LeastVulnerable,0
FL,12.2,7.2,10.5,0.7690961171228516,Q4_MostVulnerable,1
CO,4.7,3.9,4.5,0.2187566305962232,Q1_LeastVulnerable,0
CO,8.9,7.1,10.6,0.7009335879482284,Q3,0
CA,19.3,9.6,12.2,0.93019308296202,Q4_MostVulnerable,1
TX,4.3,2.6,4.8,0.14481222151495862,Q1_LeastVulnerable,0
VA,5.0,0.8,9.9,0.28389560789306173,Q1_LeastVulnerable,0
NE,3.9,5.2,4.6,0.2822512200297051,Q1_LeastVulnerable,0
TN,5.3,5.6,3.0,0.3278697220454063,Q2,0
CO,5.1,1.5,8.8,0.25254614894971356,Q1_LeastVulnerable,0
TX,5.6,5.9,7.2,0.4323148737534479,Q2,0
MN,6.6,4.5,7.8,0.3985784001697433,Q2,0
CA,10.1,5.3,9.4,0.6010502864417567,Q3,0
CO,13.8,8.6,12.4,0.882771058773605,Q4_MostVulnerable,1
IL,9.0,6.7,8.0,0.5859855718226182,Q3,0
AR,7.2,5.1,11.6,0.6070973901973266,Q3,0
IL,1.3,3.1,2.7,0.09166136218968811,Q1_LeastVulnerable,0
CA,19.5,8.8,15.6,0.9749628686611501,Q4_MostVulnerable,1
GA,8.4,3.9,10.5,0.5188308932739232,Q3,0
GA,8.7,4.5,7.9,0.4596859749628687,Q2,0
WI,16.4,5.6,11.1,0.781190324633991,Q4_MostVulnerable,1
GA,5.7,3.2,9.9,0.38027795459367714,Q2,0
GA,7.5,3.7,6.7,0.33481858688733285,Q2,0
OH,13.2,5.0,10.4,0.6797687248037344,Q3,0
TX,13.9,6.4,13.7,0.8584765542117547,Q4_MostVulnerable,1
KY,8.0,3.9,9.1,0.4512518565669425,Q2,0
TX,8.5,5.3,5.6,0.4293974114152344,Q2,0
IN,17.1,4.7,17.0,0.8239974538510504,Q4_MostVulnerable,1
DE,6.7,3.8,7.3,0.338319541693189,Q2,0
IN,6.9,4.3,7.7,0.3921599830256737,Q2,0
NJ,10.6,4.7,10.8,0.6317632081476766,Q3,0
KS,7.0,3.8,9.7,0.4440377678760874,Q2,0
NC,7.2,1.8,12.5,0.4562911096965839,Q2,0
GA,11.0,5.8,7.2,0.5614258434118395,Q3,0
OH,12.4,6.7,12.9,0.8312115425419053,Q4_MostVulnerable,1
IA,4.2,4.0,8.6,0.3338107362614046,Q2,0
MA,8.4,6.1,8.9,0.58497772119669,Q3,0
MO,14.3,6.6,13.7,0.8707298960322513,Q4_MostVulnerable,1
OH,10.9,6.0,12.3,0.7628898790579249,Q4_MostVulnerable,1
GA,8.9,4.9,6.7,0.44796308084022907,Q2,0
TN,10.4,6.1,13.7,0.7844791003607045,Q4_MostVulnerable,1
OK,3.3,0.6,3.5,0.05686399321026946,Q1_LeastVulnerable,0
FL,6.8,2.7,6.1,0.2425206874602164,Q1_LeastVulnerable,0
WV,4.5,5.7,6.7,0.3759282834712497,Q2,0
NC,8.8,1.0,13.3,0.49618077657542964,Q3,0
MA,16.1,6.6,12.4,0.8630384044133249,Q4_MostVulnerable,1
CO,4.1,5.0,7.0,0.33609166136218976,Q2,0
MS,7.9,4.2,11.8,0.5733078718438361,Q3,0
CO,5.0,2.9,6.9,0.22713770422236368,Q1_LeastVulnerable,0
LA,3.9,3.4,4.6,0.16926586038616595,Q1_LeastVulnerable,0
LA,9.8,4.4,9.1,0.5258328028856355,Q3,0
OH,3.5,3.1,9.5,0.3020899639295565,Q2,0
CT,10.2,4.0,10.2,0.5538404413324846,Q3,0
TN,10.8,6.9,14.3,0.8286653935921918,Q4_MostVulnerable,1
IN,5.2,5.7,9.1,0.4833969870570762,Q2,0
MD,8.3,4.3,7.9,0.43698281349458945,Q2,0
PA,20.2,6.0,15.2,0.9022384892849565,Q4_MostVulnerable,1
NY,1.1,1.5,3.8,0.036494801612561,Q1_LeastVulnerable,0
IL,6.7,3.7,7.0,0.3221939316783365,Q2,0
KY,18.0,8.1,22.9,0.9694992573732231,Q4_MostVulnerable,1
IL,10.4,3.6,12.2,0.6050816889454699,Q3,0
NV,12.1,4.5,12.8,0.7087842138765117,Q4_MostVulnerable,1
IN,15.8,7.5,11.7,0.8690855081688946,Q4_MostVulnerable,1
OK,13.8,7.5,15.0,0.9052620411627412,Q4_MostVulnerable,1
NE,10.1,4.1,12.2,0.6286866115001061,Q3,0
CO,11.7,3.5,14.6,0.6653935921918098,Q3,0
IL,4.4,8.2,10.9,0.6174411203055379,Q3,0
FL,7.0,5.3,5.5,0.38712072989603225,Q2,0
KY,16.1,6.4,10.8,0.8043178442605559,Q4_MostVulnerable,1
MN,16.4,8.2,11.2,0.8699342244854659,Q4_MostVulnerable,1
MN,8.8,4.5,7.5,0.4466900063653723,Q2,0
PA,7.8,5.6,9.6,0.5721408869085508,Q3,0
CT,4.4,3.6,6.1,0.2246446000424358,Q1_LeastVulnerable,0
WA,11.5,5.6,14.9,0.7934436664544876,Q4_MostVulnerable,1
IN,1.1,2.2,9.4,0.21705919796308082,Q1_LeastVulnerable,0
IL,4.6,1.2,7.3,0.17584341183959262,Q1_LeastVulnerable,0
ND,9.9,7.9,13.8,0.8303097814555485,Q4_MostVulnerable,1
SC,9.1,3.3,12.5,0.565775514534267,Q3,0
KS,8.0,2.4,8.1,0.33450031826861865,Q2,0
OR,7.2,3.8,4.6,0.28394865266284747,Q1_LeastVulnerable,0
TX,2.0,1.2,5.6,0.06757903670698069,Q1_LeastVulnerable,0
PA,16.3,6.8,11.8,0.8559304052620411,Q4_MostVulnerable,1
AZ,5.0,4.5,7.9,0.3577339274347549,Q2,0
TN,9.4,6.3,9.9,0.6603012942923828,Q3,0
PA,17.3,8.4,13.8,0.9426055590918736,Q4_MostVulnerable,1
NC,12.8,5.4,12.4,0.7657542966263526,Q4_MostVulnerable,1
PA,18.1,7.5,11.6,0.8847867600254614,Q4_MostVulnerable,1
WV,4.9,4.1,8.3,0.3435709739019733,Q2,0
LA,6.3,1.2,7.3,0.221090600466794,Q1_LeastVulnerable,0
CA,14.4,7.2,12.6,0.8708359855718225,Q4_MostVulnerable,1
MA,7.5,2.1,10.7,0.4142796520263102,Q2,0
CA,4.1,6.3,4.6,0.34526840653511565,Q2,0
IL,18.7,7.0,13.8,0.92032675578188,Q4_MostVulnerable,1
NE,5.8,3.4,7.6,0.3001803522172714,Q2,0
IL,9.0,3.5,8.5,0.4261086356885211,Q2,0
ND,8.1,3.5,10.8,0.49909823891364313,Q3,0
TN,9.4,8.2,8.3,0.6432208784213876,Q3,0
LA,5.0,4.9,6.4,0.33110545300233396,Q2,0
TX,1.1,0.0,4.1,0.019785699130065778,Q1_LeastVulnerable,0
CA,10.4,7.4,12.4,0.8043708890303417,Q4_MostVulnerable,1
TN,10.5,6.9,9.2,0.6730850838107362,Q3,0
TN,2.5,2.3,7.2,0.15483768300445577,Q1_LeastVulnerable,0
IN,6.5,4.4,12.2,0.5575005304476979,Q3,0
IL,2.5,2.7,6.1,0.133991088478676,Q1_LeastVulnerable,0
IL,12.5,8.7,13.5,0.8857946106513898,Q4_MostVulnerable,1
SD,2.6,1.6,9.7,0.23525355399957562,Q1_LeastVulnerable,0
TN,10.6,5.4,12.4,0.7256524506683641,Q4_MostVulnerable,1
IN,11.5,4.8,10.7,0.6516019520475281,Q3,0
NV,7.6,2.1,10.1,0.39497135582431575,Q2,0
CO,18.2,10.7,11.5,0.9102482495225971,Q4_MostVulnerable,1
MI,0.6,0.4,3.7,0.016762147252280927,Q1_LeastVulnerable,0
WY,12.6,6.1,10.1,0.7213558243157224,Q4_MostVulnerable,1
CO,10.2,2.5,14.6,0.5865160195204753,Q3,0
WA,14.5,5.8,10.6,0.7519096117122852,Q4_MostVulnerable,1
TN,18.4,8.2,12.6,0.923827710587736,Q4_MostVulnerable,1
WV,8.5,3.3,7.1,0.3515807341396138,Q2,0
CO,7.2,5.0,9.7,0.5272119669000636,Q3,0
FL,16.1,6.4,13.3,0.8749734776151072,Q4_MostVulnerable,1
AL,5.1,5.3,9.7,0.4833969870570762,Q2,0
OK,12.7,7.8,12.7,0.8620305537873966,Q4_MostVulnerable,1
NY,9.8,4.1,7.1,0.4286547846382347,Q2,0
CO,17.0,7.2,11.9,0.8787927010396775,Q4_MostVulnerable,1
RI,2.1,2.9,8.8,0.23551877784850414,Q1_LeastVulnerable,0
IL,1.8,3.5,5.5,0.14900275832802887,Q1_LeastVulnerable,0
CO,6.2,3.9,10.5,0.4566093783152982,Q2,0
LA,8.3,4.8,8.9,0.5090706556333545,Q3,0
CA,11.6,5.1,8.9,0.5992467642690431,Q3,0
GA,4.1,3.4,6.5,0.21700615319329516,Q1_LeastVulnerable,0
KS,1.3,4.3,3.7,0.16915977084659453,Q1_LeastVulnerable,0
TN,21.1,9.3,14.4,0.9714088690855082,Q4_MostVulnerable,1
RI,6.1,4.9,8.4,0.4326331423721621,Q2,0
MD,13.9,7.3,13.0,0.8762465520899639,Q4_MostVulnerable,1
OK,3.6,2.9,3.6,0.1274135370252493,Q1_LeastVulnerable,0
MO,6.8,4.5,8.4,0.4280182474008063,Q2,0
IN,2.7,1.2,5.2,0.07150434967112242,Q1_LeastVulnerable,0
OK,19.5,9.7,13.4,0.9566093783152981,Q4_MostVulnerable,1
ND,5.6,0.0,8.1,0.22061319753872266,Q1_LeastVulnerable,0
NM,2.1,2.5,4.9,0.09447273498833014,Q1_LeastVulnerable,0
NM,16.4,8.6,15.9,0.9576172289412265,Q4_MostVulnerable,1
ND,6.2,1.8,10.5,0.3586887332908975,Q2,0
KY,17.5,7.9,16.1,0.9583598557182262,Q4_MostVulnerable,1
TX,10.3,4.1,9.2,0.5200509229789942,Q3,0
CO,8.6,4.0,7.4,0.40568639932102696,Q2,0
TX,12.6,7.2,11.5,0.8150859325270529,Q4_MostVulnerable,1
IN,4.7,3.7,7.1,0.27021005728835135,Q1_LeastVulnerable,0
CA,5.8,0.7,6.7,0.18029917250159133,Q1_LeastVulnerable,0
NH,9.0,3.2,7.2,0.3603331211542542,Q2,0
KS,12.5,7.2,11.2,0.8021430086993423,Q4_MostVulnerable,1
SD,8.4,5.2,8.4,0.5154890727774242,Q3,0
LA,1.3,5.0,7.0,0.28283471249734776,Q1_LeastVulnerable,0
NC,9.3,7.3,11.0,0.7350413749204329,Q4_MostVulnerable,1
IL,6.6,3.5,10.5,0.44419690218544455,Q2,0
FL,8.3,8.3,6.7,0.5604179927859113,Q3,0
KY,7.4,4.3,9.5,0.4780925100785063,Q2,0
NJ,7.3,2.8,7.2,0.29832378527477194,Q2,0
NY,8.6,3.6,6.9,0.3645236579673245,Q2,0
MT,13.7,2.7,11.0,0.576861871419478,Q3,0
WI,3.5,5.5,8.9,0.4216528750265223,Q2,0
OH,6.4,6.3,7.5,0.48254827074050494,Q2,0
VA,3.3,1.5,9.8,0.2522809251007851,Q1_LeastVulnerable,0
CA,6.2,3.5,9.2,0.37905792488860596,Q2,0
CA,8.4,4.7,8.4,0.48445788245279015,Q2,0
IL,3.5,1.6,9.1,0.22803946530872055,Q1_LeastVulnerable,0
CO,9.5,2.2,10.6,0.4639295565457246,Q2,0
MS,9.5,4.5,7.9,0.47867600254614895,Q2,0
MS,4.0,2.7,10.7,0.3414491831105453,Q2,0
MT,6.7,3.4,8.9,0.37672395501803524,Q2,0
OR,1.3,2.7,5.7,0.10555909187354127,Q1_LeastVulnerable,0
WA,4.1,5.4,5.3,0.30935709739019734,Q2,0
TX,5.8,3.3,10.3,0.40250371313388494,Q2,0
CA,5.3,3.8,8.7,0.3532781667727562,Q2,0
IN,1.8,3.6,7.1,0.20353278166772756,Q1_LeastVulnerable,0
GA,3.1,3.8,5.5,0.1897411415234458,Q1_LeastVulnerable,0
CO,6.7,3.1,10.0,0.4082325482707405,Q2,0
MO,15.0,6.6,14.3,0.8847337152556758,Q4_MostVulnerable,1
MO,12.0,6.4,9.7,0.7079885423297263,Q4_MostVulnerable,1
FL,8.1,2.8,6.2,0.2857521748355612,Q1_LeastVulnerable,0
OH,10.9,7.2,11.6,0.7878209208572035,Q4_MostVulnerable,1
OK,15.8,8.9,9.7,0.8125397835773392,Q4_MostVulnerable,1
AK,2.8,1.8,6.7,0.1279439847231063,Q1_LeastVulnerable,0
KY,16.2,7.2,12.2,0.8792170591979631,Q4_MostVulnerable,1
TX,11.3,6.3,13.1,0.8013473371525568,Q4_MostVulnerable,1
MS,13.7,5.3,11.1,0.7349352853808614,Q4_MostVulnerable,1
IA,3.0,3.6,8.7,0.2849565032887757,Q1_LeastVulnerable,0
GA,5.9,4.0,6.9,0.31418417144069594,Q2,0
GA,13.3,3.8,13.6,0.6962656482070867,Q3,0
CA,7.6,5.0,12.9,0.6446530872056014,Q3,0
SD,6.9,2.4,6.3,0.24013367281985998,Q1_LeastVulnerable,0
CA,15.8,8.2,13.5,0.9216528750265224,Q4_MostVulnerable,1
IL,7.0,3.1,14.0,0.5290154890727775,Q3,0
AR,9.3,4.6,9.8,0.5587205601527689,Q3,0
PA,15.7,8.8,13.0,0.9188415022278803,Q4_MostVulnerable,1
AR,16.8,7.8,15.0,0.942711648631445,Q4_MostVulnerable,1
IL,3.9,1.6,7.0,0.15674729471674095,Q1_LeastVulnerable,0
MT,6.8,2.5,5.0,0.21053469127943983,Q1_LeastVulnerable,0
LA,11.8,4.6,13.2,0.7174305113515808,Q4_MostVulnerable,1
IL,17.9,8.0,9.9,0.8272331848079779,Q4_MostVulnerable,1
ID,4.0,3.7,6.2,0.22204540632293654,Q1_LeastVulnerable,0
SC,12.1,4.4,13.5,0.715998302567367,Q4_MostVulnerable,1
WV,7.2,2.4,7.9,0.3051135158073414,Q2,0
IA,15.6,7.1,11.4,0.8447379588372588,Q4_MostVulnerable,1
AR,4.3,3.0,8.9,0.2926479949077021,Q2,0
AR,15.9,10.0,11.2,0.879588372586463,Q4_MostVulnerable,1
PA,11.7,5.6,8.4,0.6084765542117547,Q3,0
MO,6.4,6.6,8.7,0.5400488011882029,Q3,0
PA,2.1,0.9,5.7,0.06630596223212391,Q1_LeastVulnerable,0
OH,10.5,2.8,7.8,0.3962444302991725,Q2,0
TX,7.6,2.6,10.1,0.41417356248673887,Q2,0
TX,1.5,4.2,6.7,0.22257585402079352,Q1_LeastVulnerable,0
PA,16.2,9.5,12.4,0.915924039889667,Q4_MostVulnerable,1
MI,6.5,2.8,7.7,0.2922766815192022,Q2,0
IL,15.4,5.9,13.6,0.8503076596647571,Q4_MostVulnerable,1
MN,10.9,3.5,12.8,0.6229047315934649,Q3,0
MN,16.3,4.2,12.6,0.737481434330575,Q4_MostVulnerable,1
NM,0.6,3.3,6.6,0.15563335455124125,Q1_LeastVulnerable,0
CO,9.1,5.1,10.7,0.6196690006365372,Q3,0
NY,19.6,7.9,16.5,0.9686505410566518,Q4_MostVulnerable,1
MA,4.2,1.2,7.2,0.16380224909823893,Q1_LeastVulnerable,0
NM,9.0,7.1,7.7,0.5869934224485466,Q3,0
GA,2.8,2.1,5.5,0.10232336091661363,Q1_LeastVulnerable,0
ME,19.1,8.5,15.2,0.9664226607256525,Q4_MostVulnerable,1
FL,6.5,1.8,11.9,0.41947803946530876,Q2,0
TX,9.5,4.6,8.8,0.5205813706768513,Q3,0
MI,7.8,4.8,10.5,0.5608423509441969,Q3,0
FL,12.7,6.3,10.7,0.7543496711224273,Q4_MostVulnerable,1
AR,5.1,3.8,7.8,0.31169106726076806,Q2,0
NC,7.7,5.1,11.9,0.6293231487375345,Q3,0
FL,8.0,2.7,10.5,0.44287078294080207,Q2,0
WI,1.8,2.8,3.4,0.08715255675790368,Q1_LeastVulnerable,0
MS,1.2,2.5,4.5,0.07633142372162104,Q1_LeastVulnerable,0
IL,10.1,5.4,12.5,0.7176957352005093,Q4_MostVulnerable,1
NY,1.4,2.5,6.0,0.10683216634839805,Q1_LeastVulnerable,0
ID,6.9,2.1,6.1,0.22278803309993633,Q1_LeastVulnerable,0
TN,3.8,1.2,5.3,0.09664757054954382,Q1_LeastVulnerable,0
IL,8.6,1.3,10.7,0.4227137704222364,Q2,0
WI,12.4,7.0,13.2,0.8463293019308296,Q4_MostVulnerable,1
NJ,12.4,7.0,11.2,0.7939210693825589,Q4_MostVulnerable,1
TN,9.7,6.2,14.8,0.7862295777636326,Q4_MostVulnerable,1
CA,9.4,5.3,11.4,0.6662423085083811,Q3,0
IA,13.2,2.8,11.1,0.5771270952684066,Q3,0
OK,9.6,3.4,8.2,0.42324421812009333,Q2,0
NY,5.4,3.9,5.8,0.26039677487799706,Q1_LeastVulnerable,0
DE,1.4,2.6,6.4,0.12306386590282199,Q1_LeastVulnerable,0
IA,14.6,6.0,11.3,0.7919584129004881,Q4_MostVulnerable,1
GA,19.6,8.4,18.1,0.9785168682367918,Q4_MostVulnerable,1
NM,5.8,3.8,10.8,0.45263102058137067,Q2,0
IA,6.2,4.0,9.4,0.41852323360916616,Q2,0
IL,1.2,1.4,3.3,0.031402503713133884,Q1_LeastVulnerable,0
FL,6.2,5.3,6.7,0.3973053256948864,Q2,0
LA,7.5,3.6,11.3,0.5080628050074263,Q3,0
DE,4.1,1.2,5.9,0.11781243369403777,Q1_LeastVulnerable,0
WA,3.9,2.0,9.2,0.2516974326331423,Q1_LeastVulnerable,0
CO,8.2,3.9,10.0,0.49543814979842987,Q3,0
UT,7.4,5.7,8.8,0.5336303840441332,Q3,0
LA,4.2,3.2,5.7,0.18655845533630386,Q1_LeastVulnerable,0
KS,14.6,6.1,12.1,0.8216634839804796,Q4_MostVulnerable,1
FL,0.4,0.3,5.6,0.04010184595798855,Q1_LeastVulnerable,0
NY,13.6,7.3,13.9,0.8864841926586039,Q4_MostVulnerable,1
ND,4.3,2.3,5.4,0.1426904307235307,Q1_LeastVulnerable,0
MI,7.2,4.0,8.1,0.3961913855293868,Q2,0
CA,10.0,7.2,10.1,0.7109060046679397,Q4_MostVulnerable,1
VT,8.4,5.3,10.5,0.606832166348398,Q3,0
WV,6.2,1.4,6.3,0.1883089327392319,Q1_LeastVulnerable,0
LA,5.6,1.0,5.1,0.13621896880967535,Q1_LeastVulnerable,0
NM,7.4,4.1,10.0,0.4858370464672183,Q2,0
MA,13.1,4.1,8.5,0.5409505622745597,Q3,0
IN,10.5,6.1,12.8,0.7699448334394229,Q4_MostVulnerable,1
CA,3.5,3.1,6.5,0.1870358582643751,Q1_LeastVulnerable,0
MA,16.6,7.2,10.2,0.8123276044981965,Q4_MostVulnerable,1
SD,2.3,1.6,5.2,0.07272437937619351,Q1_LeastVulnerable,0
AL,14.5,9.0,13.0,0.9092403988966687,Q4_MostVulnerable,1
NE,11.0,9.6,9.4,0.7356248673880756,Q4_MostVulnerable,1
TX,2.4,2.3,6.3,0.122533418204965,Q1_LeastVulnerable,0
FL,13.7,6.6,13.3,0.8558773604922555,Q4_MostVulnerable,1
CO,11.2,5.5,10.2,0.6680458306810948,Q3,0
PA,10.2,4.7,8.2,0.5176639083386378,Q3,0
GA,4.4,2.1,6.6,0.1705389348610227,Q1_LeastVulnerable,0
CT,8.0,2.8,11.8,0.4965520899639295,Q3,0
KS,4.8,1.7,10.8,0.3313176320814768,Q2,0
KY,9.2,5.4,5.5,0.44870570761722894,Q2,0
TX,3.1,2.2,8.7,0.2201888393804371,Q1_LeastVulnerable,0
NM,17.6,3.4,14.3,0.726554211754721,Q4_MostVulnerable,1
LA,8.5,5.2,11.1,0.629429238277106,Q3,0
MS,6.4,3.9,7.1,0.3285593040526204,Q2,0
WA,10.7,7.2,6.8,0.5962232123912582,Q3,0
CA,17.2,7.7,14.8,0.942711648631445,Q4_MostVulnerable,1
FL,4.9,1.3,5.6,0.13224061107574794,Q1_LeastVulnerable,0
WA,12.4,2.4,8.4,0.43830893273923194,Q2,0
WA,8.8,3.6,6.8,0.3659028219817526,Q2,0
CO,7.3,3.2,9.8,0.422077233184808,Q2,0
CO,0.8,3.7,5.7,0.15356460852959897,Q1_LeastVulnerable,0
LA,9.9,5.0,11.5,0.6640674729471674,Q3,0
CA,12.1,7.3,12.4,0.8355612136643327,Q4_MostVulnerable,1
NY,14.7,4.4,11.5,0.7068746021642266,Q3,0
CA,12.3,7.1,11.0,0.7874496074687035,Q4_MostVulnerable,1
CA,6.9,5.2,7.5,0.4414385741565881,Q2,0
MI,4.1,0.2,6.7,0.13239974538510502,Q1_LeastVulnerable,0
WA,0.9,4.3,3.5,0.16327180140038192,Q1_LeastVulnerable,0
LA,12.6,5.9,12.1,0.7834182049649905,Q4_MostVulnerable,1
IA,10.0,5.6,12.1,0.7169531084235095,Q4_MostVulnerable,1
WY,7.8,3.1,7.3,0.32935497559940585,Q2,0
MS,4.1,5.1,9.6,0.44340123063865905,Q2,0
KS,1.8,0.7,6.1,0.06970082749840865,Q1_LeastVulnerable,0
KY,18.0,8.7,14.5,0.9579885423297263,Q4_MostVulnerable,1
DE,16.3,8.1,9.7,0.8074474856779122,Q4_MostVulnerable,1
MN,18.9,6.2,10.8,0.814343305750053,Q4_MostVulnerable,1
MD,17.5,10.2,14.1,0.9595798854232972,Q4_MostVulnerable,1
HI,7.9,4.7,10.5,0.5572353065987694,Q3,0
CO,4.1,4.2,5.7,0.24289200084871632,Q1_LeastVulnerable,0
IL,6.4,1.6,11.5,0.39990451941438576,Q2,0
MN,4.3,6.5,8.6,0.47841077869722043,Q2,0
CA,4.9,1.6,5.7,0.14125822193931678,Q1_LeastVulnerable,0
CO,10.5,6.7,10.3,0.7122321239125822,Q4_MostVulnerable,1
WA,3.7,1.6,11.8,0.33847867600254616,Q2,0
MS,9.0,3.8,7.0,0.38876511775938893,Q2,0
CA,2.6,4.0,7.4,0.2507426267769998,Q1_LeastVulnerable,0
OH,8.4,6.1,8.6,0.5723000212179079,Q3,0
CA,7.9,2.5,10.4,0.4285486950986632,Q2,0
OK,17.2,8.8,16.1,0.9678018247400807,Q4_MostVulnerable,1
OR,2.9,4.4,5.7,0.22963080840229155,Q1_LeastVulnerable,0
NY,5.4,2.2,10.0,0.33285593040526207,Q2,0
OK,5.8,6.1,12.3,0.6393486102270316,Q3,0
CA,13.1,3.8,11.7,0.6504880118820284,Q3,0
OK,8.3,3.6,10.7,0.5055166560577127,Q3,0
CO,10.8,6.0,9.2,0.6450774453638871,Q3,0
IN,8.9,3.4,9.5,0.46016337789094,Q2,0
VA,3.3,3.4,6.3,0.19191597708465946,Q1_LeastVulnerable,0
MN,4.6,3.7,8.9,0.3369403776787609,Q2,0
WA,11.7,5.2,13.3,0.7551983874389986,Q4_MostVulnerable,1
CA,9.9,6.2,9.7,0.6571186081052408,Q3,0
MI,6.0,3.5,11.1,0.45236579673244215,Q2,0
CA,1.5,2.8,8.8,0.22135582431572245,Q1_LeastVulnerable,0
NY,3.7,4.8,8.5,0.36802461277318055,Q2,0
CA,10.0,6.2,9.0,0.6291640144281774,Q3,0
CO,4.2,4.4,5.9,0.26495862507956713,Q1_LeastVulnerable,0
GA,17.4,5.5,12.1,0.8152981116061957,Q4_MostVulnerable,1
OR,22.3,9.5,18.0,0.9921493740717165,Q4_MostVulnerable,1
CO,6.9,2.8,6.0,0.24745385105028647,Q1_LeastVulnerable,0
TN,12.5,3.8,12.6,0.665711860810524,Q3,0
CA,10.0,4.9,7.8,0.5112985359643539,Q3,0
AZ,12.8,4.5,13.0,0.7238489284956504,Q4_MostVulnerable,1
KY,19.8,9.1,14.9,0.9720984510927222,Q4_MostVulnerable,1
WV,8.8,5.9,12.1,0.7067154678548695,Q3,0
CA,0.4,0.0,7.5,0.09797368979418629,Q1_LeastVulnerable,0
CA,10.1,3.8,12.9,0.6260874177806067,Q3,0
OR,15.5,4.5,15.7,0.7900488011882029,Q4_MostVulnerable,1
IL,1.7,1.8,6.1,0.08858476554211754,Q1_LeastVulnerable,0
OH,18.2,8.1,11.8,0.9014428177381709,Q4_MostVulnerable,1
FL,19.3,7.4,12.5,0.9106195629110969,Q4_MostVulnerable,1
MA,13.2,5.1,7.4,0.5657224697644813,Q3,0
GA,2.4,4.7,4.0,0.21366433269679608,Q1_LeastVulnerable,0
MA,7.9,0.9,9.1,0.33206025885847656,Q2,0
PA,4.4,5.2,6.1,0.32564184171440697,Q2,0
PA,10.3,4.3,9.8,0.5605771270952684,Q3,0
MN,3.6,3.0,7.8,0.23026734563971993,Q1_LeastVulnerable,0
VA,15.5,5.9,12.2,0.8228835136855506,Q4_MostVulnerable,1
GA,6.9,6.4,6.2,0.45846594525779755,Q2,0
